Product Id,Product Handle,Product Title,Product Subtitle,Product Status,Product External Id,Product Description,Product Is Giftcard,Product Discountable,Product Thumbnail,Product Collection Id,Product Type Id,Product Weight,Product Length,Product Height,Product Width,Product Hs Code,Product Origin Country,Product Mid Code,Product Material,Product Created At,Product Updated At,Product Deleted At,Product Image 1,Product Sales Channel 1,Variant Id,Variant Title,Variant Sku,Variant Barcode,Variant Ean,Variant Upc,Variant Allow Backorder,Variant Manage Inventory,Variant Hs Code,Variant Origin Country,Variant Mid Code,Variant Material,Variant Weight,Variant Length,Variant Height,Variant Width,Variant Metadata,Variant Variant Rank,Variant Thumbnail,Variant Product Id,Variant Created At,Variant Updated At,Variant Deleted At,Variant Price KES,Variant Price EUR,Variant Option 1 Id,Variant Option 1 Name,Variant Option 1 Value,Variant Image 1,Variant Price USD
prod_01M07TZY7HC2770A9DJZMZZS9A,msi-optix-mag274qrf-qd-accurate-display-ultimate-victory-ips-esports-gaming-monitor-msi,MSI Optix MAG274QRF-QD – Accurate Display. Ultimate Victory. | IPS eSports Gaming Monitor | MSI,,published,,"Built with a 165hz refresh rate and 1ms GTG response time panel, WQHD(2560x1440) resolution, Quantum Dot, and G-sync Compatible technology, Optix MAG274QRF-QD will give you the competitive edge you need to take down your opponents.",false,true,http://localhost:9000/static/1786969585900-msi-optix-mag274qrf-qd-accurate-display-ultimate-victory-ips-esports-gaming-monitor-msi.webp,,,,,,,,,,,Mon Aug 17 2026 15:26:25 GMT+0300 (East Africa Time),Mon Aug 17 2026 15:26:25 GMT+0300 (East Africa Time),,http://localhost:9000/static/1786969585900-msi-optix-mag274qrf-qd-accurate-display-ultimate-victory-ips-esports-gaming-monitor-msi.webp,variant_01M07TZY8DJR0VZG31QGT0PQGP,Default,INGEST-MSI-OPTIX-MAG274QRF-QD-ACCURATE-DISPLAY-ULTIMATE-VICTORY-IPS-ESPORTS-GAMING-MONITOR-MSI,,,,false,true,,,,,,,,,,0,,prod_01M07TZY7HC2770A9DJZMZZS9A,Mon Aug 17 2026 15:26:25 GMT+0300 (East Africa Time),Mon Aug 17 2026 15:26:25 GMT+0300 (East Africa Time),,399.99,opt_01M07TZY7HHPEW0VY1BD8AT330,Configuration,Default,http://localhost:9000/static/1786969585900-msi-optix-mag274qrf-qd-accurate-display-ultimate-victory-ips-esports-gaming-monitor-msi.webp
prod_01M07V04YA0JN1V3J1KQ9MK25Q,viewsonic-global,ViewSonic (GLOBAL),,published,,"No matter how often you game or when you game, you always win with the...",false,true,http://localhost:9000/static/1786969592773-viewsonic-global.jpg,,,,,,,,,,,Mon Aug 17 2026 15:26:32 GMT+0300 (East Africa Time),Mon Aug 17 2026 15:26:32 GMT+0300 (East Africa Time),,http://localhost:9000/static/1786969592773-viewsonic-global.jpg,variant_01M07V04Z5EHR602D2VDD89H9J,Default,INGEST-VIEWSONIC-GLOBAL,,,,false,true,,,,,,,,,,0,,prod_01M07V04YA0JN1V3J1KQ9MK25Q,Mon Aug 17 2026 15:26:32 GMT+0300 (East Africa Time),Mon Aug 17 2026 15:26:32 GMT+0300 (East Africa Time),,249.99,opt_01M07V04YAVAE36EG4BMM86F0M,Configuration,Default,http://localhost:9000/static/1786969592773-viewsonic-global.jpg
prod_01M07V0A34ED1J5N68H7F4J5DA,g915-tkl,G915 TKL,,published,,"Shop G915 TKL. Features LIGHTSPEED wireless, tenkeyless compact footprint, low-profile GL switches, premium aluminum top case, LIGHTSYNC RGB &amp; long battery life",false,true,http://localhost:9000/static/1786969598045-g915-tkl.png,,,,,,,,,,,Mon Aug 17 2026 15:26:38 GMT+0300 (East Africa Time),Mon Aug 17 2026 15:26:38 GMT+0300 (East Africa Time),,http://localhost:9000/static/1786969598045-g915-tkl.png,variant_01M07V0A46G1H5SBR44KGHDVP5,Default,INGEST-G915-TKL,,,,false,true,,,,,,,,,,0,,prod_01M07V0A34ED1J5N68H7F4J5DA,Mon Aug 17 2026 15:26:38 GMT+0300 (East Africa Time),Mon Aug 17 2026 15:26:38 GMT+0300 (East Africa Time),,229.99,opt_01M07V0A34ABRYJFMZ2FTDN2K4,Configuration,Default,http://localhost:9000/static/1786969598045-g915-tkl.png
prod_01M07V12HER84PR61WXBTDDSAF,techreviews,TechReviews,,published,,Find the Best PC Gear Fast.,false,true,http://localhost:9000/static/1786969623079-techreviews.jpg,,,,,,,,,,,Mon Aug 17 2026 15:27:03 GMT+0300 (East Africa Time),Mon Aug 17 2026 15:27:03 GMT+0300 (East Africa Time),,http://localhost:9000/static/1786969623079-techreviews.jpg,variant_01M07V12JCRNSXJ098METG68WT,Default,INGEST-TECHREVIEWS,,,,false,true,,,,,,,,,,0,,prod_01M07V12HER84PR61WXBTDDSAF,Mon Aug 17 2026 15:27:03 GMT+0300 (East Africa Time),Mon Aug 17 2026 15:27:03 GMT+0300 (East Africa Time),,199.99,opt_01M07V12HEBRG0X8DKWN1Q5JTC,Configuration,Default,http://localhost:9000/static/1786969623079-techreviews.jpg
prod_01M07V1ASHSHCJ7817S19W1D72,k70-rgb-pro-mechanical-gaming-keyboard-with-pbt-double-shot-pro-keycaps-cherry-mx-red,K70 RGB PRO Mechanical Gaming Keyboard with PBT DOUBLE SHOT PRO Keycaps — CHERRY® MX Red,,published,,Durable aluminum frame with per-key RGB lighting8x faster responsivenessPerformance you can feelUpgrade your keyboard game with double-shot keycapsTournament switch for distraction-free gameplay,false,true,http://localhost:9000/static/1786969631532-k70-rgb-pro-mechanical-gaming-keyboard-with-pbt-double-shot-pro-keycaps-cherry-mx-red.webp,,,,,,,,,,,Mon Aug 17 2026 15:27:11 GMT+0300 (East Africa Time),Mon Aug 17 2026 15:27:11 GMT+0300 (East Africa Time),,http://localhost:9000/static/1786969631532-k70-rgb-pro-mechanical-gaming-keyboard-with-pbt-double-shot-pro-keycaps-cherry-mx-red.webp,variant_01M07V1AVAJE8KPYJWK1A0NVKT,Default,CH-9109410-NA,,,,false,true,,,,,,,,,,0,,prod_01M07V1ASHSHCJ7817S19W1D72,Mon Aug 17 2026 15:27:11 GMT+0300 (East Africa Time),Mon Aug 17 2026 15:27:11 GMT+0300 (East Africa Time),,169.99,opt_01M07V1ASHJ7P4CHZQJB257P8X,Configuration,Default,http://localhost:9000/static/1786969631532-k70-rgb-pro-mechanical-gaming-keyboard-with-pbt-double-shot-pro-keycaps-cherry-mx-red.webp
prod_01M07V1G28TCN0FZE3ADY2BD59,mx-master-3s-bluetooth-edition,MX Master 3S Bluetooth Edition,,published,,"Shop MX Master 3s Wireless Mouse. Features precision tracking, quiet click buttons, MagSpeed scroll wheel, app customization, flow between devices, and more",false,true,http://localhost:9000/static/1786969636929-mx-master-3s-bluetooth-edition.png,,,,,,,,,,,Mon Aug 17 2026 15:27:16 GMT+0300 (East Africa Time),Mon Aug 17 2026 15:27:16 GMT+0300 (East Africa Time),,http://localhost:9000/static/1786969636929-mx-master-3s-bluetooth-edition.png,variant_01M07V1G31HAKWMWSXFT5KY9JG,Default,INGEST-MX-MASTER-3S-BLUETOOTH-EDITION,,,,false,true,,,,,,,,,,0,,prod_01M07V1G28TCN0FZE3ADY2BD59,Mon Aug 17 2026 15:27:16 GMT+0300 (East Africa Time),Mon Aug 17 2026 15:27:16 GMT+0300 (East Africa Time),,99.99,opt_01M07V1G28C1TDE4T0PAKY3QJY,Configuration,Default,http://localhost:9000/static/1786969636929-mx-master-3s-bluetooth-edition.png
prod_01M07V20N91B02V7S2D4CZ0JAW,steelseries-arctis-nova-7-wireless-review,SteelSeries Arctis Nova 7 Wireless review,,published,,"The SteelSeries Arctis Nova 7 Wireless brings the first visual update to the Arctis 7 line in years, but is there more to it than that?",false,true,http://localhost:9000/static/1786969653922-steelseries-arctis-nova-7-wireless-review.jpg,,,,,,,,,,,Mon Aug 17 2026 15:27:33 GMT+0300 (East Africa Time),Mon Aug 17 2026 15:27:33 GMT+0300 (East Africa Time),,http://localhost:9000/static/1786969653922-steelseries-arctis-nova-7-wireless-review.jpg,variant_01M07V20QPRRGDD8WY2MG9YN01,Default,INGEST-STEELSERIES-ARCTIS-NOVA-7-WIRELESS-REVIEW,,,,false,true,,,,,,,,,,0,,prod_01M07V20N91B02V7S2D4CZ0JAW,Mon Aug 17 2026 15:27:34 GMT+0300 (East Africa Time),Mon Aug 17 2026 15:27:34 GMT+0300 (East Africa Time),,179.99,opt_01M07V20N9Q2ZQ1GQ0NFW9FTRB,Configuration,Default,http://localhost:9000/static/1786969653922-steelseries-arctis-nova-7-wireless-review.jpg
prod_01M07V2AM4NMGETXKRJ5SK7XPS,c920-hd-pro-webcam,C920 HD Pro Webcam,,published,,"Kupte C920 Webcam. Disponuje rozlišením Full HD 1080p, stereofonním zvukem s duálními mikrofony, automatickou korekcí osvětlení, plynulou a přesnou funkcí autofocus a skleněným objektivem pro dokonale ostrý obraz.",false,true,http://localhost:9000/static/1786969664127-c920-hd-pro-webcam.png,,,,,,,,,,,Mon Aug 17 2026 15:27:44 GMT+0300 (East Africa Time),Mon Aug 17 2026 15:27:44 GMT+0300 (East Africa Time),,http://localhost:9000/static/1786969664127-c920-hd-pro-webcam.png,variant_01M07V2AN0N4Y073WMGGYB8YTN,Default,INGEST-C920-HD-PRO-WEBCAM,,,,false,true,,,,,,,,,,0,,prod_01M07V2AM4NMGETXKRJ5SK7XPS,Mon Aug 17 2026 15:27:44 GMT+0300 (East Africa Time),Mon Aug 17 2026 15:27:44 GMT+0300 (East Africa Time),,69.99,opt_01M07V2AM4H4TQ9YZ0PDNS40RW,Configuration,Default,http://localhost:9000/static/1786969664127-c920-hd-pro-webcam.png
prod_01M07V2G8A5763F7JQ65E679C1,anker-lt-b-gt-575-lt-b-gt-usb-c-docking-station-13-in-1,Anker &lt;b&gt;575&lt;/b&gt; USB-C Docking Station (13-in-1),,published,,"Compatibility Information: Works with Windows 8, 10, and 11, and macOS 10.12 or later. Requires a USB-C port that supports DisplayPort Alt Mode and Power D",false,true,http://localhost:9000/static/1786969669892-anker-lt-b-gt-575-lt-b-gt-usb-c-docking-station-13-in-1.png,,,,,,,,,,,Mon Aug 17 2026 15:27:49 GMT+0300 (East Africa Time),Mon Aug 17 2026 15:27:49 GMT+0300 (East Africa Time),,http://localhost:9000/static/1786969669892-anker-lt-b-gt-575-lt-b-gt-usb-c-docking-station-13-in-1.png,variant_01M07V2G97KMMXM861Y9QJVNB0,Default,A83921A1,,,,false,true,,,,,,,,,,0,,prod_01M07V2G8A5763F7JQ65E679C1,Mon Aug 17 2026 15:27:49 GMT+0300 (East Africa Time),Mon Aug 17 2026 15:27:49 GMT+0300 (East Africa Time),,249.99,opt_01M07V2G8APPF2RXS4NEP83CAM,Configuration,Default,http://localhost:9000/static/1786969669892-anker-lt-b-gt-575-lt-b-gt-usb-c-docking-station-13-in-1.png
prod_01M07V2NXR7MQPBN1RZBN0RRYB,ax5400-dual-band-gigabit-wi-fi-6-router,AX5400 Dual-Band Gigabit Wi-Fi 6 Router,,published,,Enjoy Wi-Fi 6 connectivity for every device with the Archer AX73 tri-band Wi-Fi 6 router.,false,true,http://localhost:9000/static/1786969675699-ax5400-dual-band-gigabit-wi-fi-6-router.jpg,,,,,,,,,,,Mon Aug 17 2026 15:27:55 GMT+0300 (East Africa Time),Mon Aug 17 2026 15:27:55 GMT+0300 (East Africa Time),,http://localhost:9000/static/1786969675699-ax5400-dual-band-gigabit-wi-fi-6-router.jpg,variant_01M07V2NZ61S3XF2840AABK0NR,Default,INGEST-AX5400-DUAL-BAND-GIGABIT-WI-FI-6-ROUTER,,,,false,true,,,,,,,,,,0,,prod_01M07V2NXR7MQPBN1RZBN0RRYB,Mon Aug 17 2026 15:27:55 GMT+0300 (East Africa Time),Mon Aug 17 2026 15:27:55 GMT+0300 (East Africa Time),,149.99,opt_01M07V2NXS03PP4F4WGSQPM205,Configuration,Default,http://localhost:9000/static/1786969675699-ax5400-dual-band-gigabit-wi-fi-6-router.jpg
prod_01M07V2VS57FKDMHER4KKTYKM3,rt-ax86u,RT-AX86U,,published,,"The AX5700 WiFi 6 gaming router recommended for mobile gaming, PS5 compatible. With fast WiFi speed, large coverage and lower lag, free network security and easy setup.",false,true,http://localhost:9000/static/1786969681693-rt-ax86u.png,,,,,,,,,,,Mon Aug 17 2026 15:28:01 GMT+0300 (East Africa Time),Mon Aug 17 2026 15:28:01 GMT+0300 (East Africa Time),,http://localhost:9000/static/1786969681693-rt-ax86u.png,variant_01M07V2VSZJ0X17H29K2RWS78Z,Default,14715,,,,false,true,,,,,,,,,,0,,prod_01M07V2VS57FKDMHER4KKTYKM3,Mon Aug 17 2026 15:28:01 GMT+0300 (East Africa Time),Mon Aug 17 2026 15:28:01 GMT+0300 (East Africa Time),,229.99,opt_01M07V2VS5S7N7EK8KVDGCXQFC,Configuration,Default,http://localhost:9000/static/1786969681693-rt-ax86u.png
